run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
ERR209568	SAMEA2042914	ERX184233	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209568/ERR209568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209568/ERR209568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209568/O2.UC22-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209568/O2.UC22-0_090129.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209568	Stool sample from spanish	
ERR209569	SAMEA2042841	ERX184234	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209569/ERR209569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209569/ERR209569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209569/O2.UC2-2_20091125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209569/O2.UC2-2_20091125.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209569	Stool sample from spanish	
ERR209578	SAMEA2042918	ERX184243	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209578/ERR209578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209578/ERR209578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209578/O2.UC24-2_20100106.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209578/O2.UC24-2_20100106.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209578	Stool sample from spanish	
ERR209580	SAMEA2042920	ERX184245	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209580/ERR209580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209580/ERR209580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209580/O2.UC26-2_20091130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209580/O2.UC26-2_20091130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209580	Stool sample from spanish	
ERR209585	SAMEA2042923	ERX184250	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209585/ERR209585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209585/ERR209585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209585/O2.UC29-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209585/O2.UC29-2_100423.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209585	Stool sample from spanish	
ERR209586	SAMEA2042981	ERX184251	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209586/ERR209586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209586/ERR209586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209586/O2.UC30-0_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209586/O2.UC30-0_20100204.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209586	Stool sample from spanish	
ERR209593	SAMEA2042983	ERX184258	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209593/ERR209593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209593/ERR209593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209593/O2.UC31-0_20100112.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209593/O2.UC31-0_20100112.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209593	Stool sample from spanish	
ERR209597	SAMEA2042984	ERX184262	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209597/ERR209597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209597/ERR209597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209597/O2.UC31-2_20100130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209597/O2.UC31-2_20100130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209597	Stool sample from spanish	
ERR209604	SAMEA2042988	ERX184269	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209604/ERR209604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209604/ERR209604_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209604/O2.UC34-2_20100113.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209604/O2.UC34-2_20100113.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209604	Stool sample from spanish	
ERR209608	SAMEA2042992	ERX184273	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209608/ERR209608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209608/ERR209608_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209608/O2.UC37-0_20100106.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209608/O2.UC37-0_20100106.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209608	Stool sample from spanish	
ERR209609	SAMEA2042993	ERX184274	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209609/ERR209609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209609/ERR209609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209609/O2.UC37-2_100403.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209609/O2.UC37-2_100403.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209609	Stool sample from spanish	
ERR209610	SAMEA2042993	ERX184275	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209610/ERR209610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209610/ERR209610_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209610/O2.UC37-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209610/O2.UC37-2_100423.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209610	Stool sample from spanish	
ERR209615	SAMEA2043040	ERX184280	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209615/ERR209615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209615/ERR209615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209615/O2.UC4-0_090127.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209615/O2.UC4-0_090127.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209615	Stool sample from spanish	
ERR209619	SAMEA2043041	ERX184284	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209619/ERR209619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209619/ERR209619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209619/O2.UC4-2_20091125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209619/O2.UC4-2_20091125.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209619	Stool sample from spanish	
ERR209620	SAMEA1971886	ERX184285	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209620/ERR209620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209620/ERR209620_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209620/O2.UC43-0_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209620/O2.UC43-0_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209620	Stool sample from spanish	
ERR209621	SAMEA2043046	ERX184286	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209621/ERR209621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209621/ERR209621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209621/O2.UC43-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209621/O2.UC43-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209621	Stool sample from spanish	
ERR209624	SAMEA2043049	ERX184289	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209624/ERR209624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209624/ERR209624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209624/O2.UC44-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209624/O2.UC44-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209624	Stool sample from spanish	
ERR209630	SAMEA2043051	ERX184295	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209630/ERR209630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209630/ERR209630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209630/O2.UC47-0_20100130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209630/O2.UC47-0_20100130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209630	Stool sample from spanish	
ERR209635	SAMEA2043052	ERX184300	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209635/ERR209635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209635/ERR209635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209635/O2.UC48-0_100403.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209635/O2.UC48-0_100403.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209635	Stool sample from spanish	
ERR209638	SAMEA1968035	ERX184303	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209638/ERR209638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209638/ERR209638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209638/O2.UC48-2_20100130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209638/O2.UC48-2_20100130.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209638	Stool sample from spanish	
ERR209641	SAMEA2041923	ERX184306	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209641/ERR209641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209641/ERR209641_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209641/O2.UC49-0_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209641/O2.UC49-0_100423.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209641	Stool sample from spanish	
ERR209643	SAMEA2041924	ERX184308	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209643/ERR209643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209643/ERR209643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209643/O2.UC49-2_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209643/O2.UC49-2_2010122.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209643	Stool sample from spanish	
ERR209644	SAMEA2041927	ERX184309	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209644/ERR209644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209644/ERR209644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209644/O2.UC50-0_100403.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209644/O2.UC50-0_100403.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209644	Stool sample from spanish	
ERR209645	SAMEA2041927	ERX184310	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209645/ERR209645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209645/ERR209645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209645/O2.UC50-0_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209645/O2.UC50-0_100423.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209645	Stool sample from spanish	
ERR209646	SAMEA2041925	ERX184311	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209646/ERR209646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209646/ERR209646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209646/O2.UC5-0_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209646/O2.UC5-0_100409.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209646	Stool sample from spanish	
ERR209647	SAMEA2041925	ERX184312	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209647/ERR209647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209647/ERR209647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209647/O2.UC5-0_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209647/O2.UC5-0_100423.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209647	Stool sample from spanish	
ERR209650	SAMEA2041930	ERX184315	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209650/ERR209650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209650/ERR209650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209650/O2.UC51-0_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209650/O2.UC51-0_2010122.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209650	Stool sample from spanish	
ERR209652	SAMEA2041931	ERX184317	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209652/ERR209652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209652/ERR209652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209652/O2.UC51-2_20100208.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209652/O2.UC51-2_20100208.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209652	Stool sample from spanish	
ERR209656	SAMEA2041933	ERX184321	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209656/ERR209656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209656/ERR209656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209656/O2.UC52-2_20100113.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209656/O2.UC52-2_20100113.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209656	Stool sample from spanish	
ERR209660	SAMEA2041936	ERX184325	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209660/ERR209660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209660/ERR209660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209660/O2.UC54-0_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209660/O2.UC54-0_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209660	Stool sample from spanish	
ERR209661	SAMEA2041937	ERX184326	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209661/ERR209661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209661/ERR209661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209661/O2.UC54-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209661/O2.UC54-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209661	Stool sample from spanish	
ERR209663	SAMEA2041939	ERX184328	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209663/ERR209663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209663/ERR209663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209663/O2.UC55-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209663/O2.UC55-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209663	Stool sample from spanish	
ERR209665	SAMEA2042000	ERX184330	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209665/ERR209665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209665/ERR209665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209665/O2.UC56-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209665/O2.UC56-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209665	Stool sample from spanish	
ERR209666	SAMEA2042001	ERX184331	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209666/ERR209666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209666/ERR209666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209666/O2.UC57-0_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209666/O2.UC57-0_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209666	Stool sample from spanish	
ERR209667	SAMEA2042002	ERX184332	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209667/ERR209667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209667/ERR209667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209667/O2.UC57-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209667/O2.UC57-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209667	Stool sample from spanish	
ERR209669	SAMEA2042004	ERX184334	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209669/ERR209669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209669/ERR209669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209669/O2.UC58-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209669/O2.UC58-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209669	Stool sample from spanish	
ERR209671	SAMEA2042006	ERX184336	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209671/ERR209671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209671/ERR209671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209671/O2.UC59-2_20100114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209671/O2.UC59-2_20100114.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209671	Stool sample from spanish	
ERR209678	SAMEA2042011	ERX184343	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209678/ERR209678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209678/ERR209678_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209678/O2.UC9-2_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209678/O2.UC9-2_2010122.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209678	Stool sample from spanish	
ERR209679	SAMEA1968151	ERX184344	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209679/ERR209679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209679/ERR209679_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209679/V1.CD10-0_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209679/V1.CD10-0_2010122.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209679	Stool sample from spanish	
ERR209680	SAMEA2042012	ERX184345	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209680/ERR209680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209680/ERR209680_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209680/V1.CD1-0_090107.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209680/V1.CD1-0_090107.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209680	Stool sample from spanish	
ERR209688	SAMEA2042102	ERX184353	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209688/ERR209688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209688/ERR209688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209688/V1.CD14-0_090103.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209688/V1.CD14-0_090103.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209688	Stool sample from spanish	
ERR209692	SAMEA2042103	ERX184357	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209692/ERR209692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209692/ERR209692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209692/V1.CD15-3_100703.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209692/V1.CD15-3_100703.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209692	Stool sample from spanish	
ERR209697	SAMEA2042106	ERX184362	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209697/ERR209697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209697/ERR209697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209697/V1.CD17-4_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209697/V1.CD17-4_100527.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209697	Stool sample from spanish	
ERR209698	SAMEA2042107	ERX184363	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209698/ERR209698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209698/ERR209698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209698/V1.CD18-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209698/V1.CD18-0_100518.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209698	Stool sample from spanish	
